ds,y,temp,feelslike,humidity,windspeed,cloudcover,solaradiation,precip,preciptype,date,is_holiday
2020-04-06 14:00:00,25853,13.4,13.4,56.74,6.0,68.2,574.0,0.0,none,2020-04-06,0
2020-04-06 15:00:00,26568,12.4,12.4,69.68,6.0,65.7,207.0,0.343,rain,2020-04-06,0
2020-04-06 16:00:00,27250,12.4,12.4,68.11,5.4,86.1,230.0,0.161,rain,2020-04-06,0
2020-04-06 17:00:00,27396,10.2,10.2,85.55,1.8,58.6,90.0,2.552,rain,2020-04-06,0
2020-04-06 18:00:00,26975,11.6,11.6,82.92,0.9,92.6,177.0,0.0,none,2020-04-06,0
2020-04-06 19:00:00,27074,11.1,11.1,82.89,7.3,68.3,166.0,0.0,none,2020-04-06,0
2020-04-06 20:00:00,27276,8.8,8.8,89.78,0.7,5.0,16.0,0.0,none,2020-04-06,0
2020-04-06 21:00:00,26995,9.3,9.3,90.65,0.5,29.3,0.0,0.0,none,2020-04-06,0
2020-04-06 22:00:00,26463,9.3,8.3,90.29,7.3,62.1,0.0,0.0,none,2020-04-06,0
2020-04-06 23:00:00,26431,8.3,8.3,89.44,0.0,50.0,0.0,0.0,none,2020-04-06,0
2020-04-07 00:00:00,26776,7.3,7.3,90.11,0.0,5.0,0.0,0.0,none,2020-04-07,0
2020-04-07 01:00:00,27559,7.2,7.2,92.95,0.5,5.0,0.0,0.0,none,2020-04-07,0
2020-04-07 02:00:00,29092,7.8,7.8,89.37,0.0,88.7,0.0,0.0,none,2020-04-07,0
2020-04-07 03:00:00,30533,6.8,6.8,92.93,0.0,53.8,0.0,0.0,none,2020-04-07,0
2020-04-07 04:00:00,30570,6.8,6.8,89.18,0.0,88.7,0.0,0.0,none,2020-04-07,0
2020-04-07 05:00:00,29385,6.6,5.8,93.18,5.4,86.1,0.0,0.0,none,2020-04-07,0
2020-04-07 06:00:00,27555,7.7,7.7,89.72,0.0,92.4,2.0,0.0,none,2020-04-07,0
2020-04-07 07:00:00,25707,7.7,7.7,89.67,0.9,100.0,1.0,0.0,none,2020-04-07,0
2020-04-07 08:00:00,24742,8.3,7.5,90.04,6.0,98.8,33.0,0.0,none,2020-04-07,0
2020-04-07 09:00:00,23727,9.9,9.5,90.22,5.4,92.6,163.0,0.0,none,2020-04-07,0
2020-04-07 10:00:00,23129,12.2,12.2,77.52,0.0,5.0,543.0,0.0,none,2020-04-07,0
2020-04-07 11:00:00,23049,13.8,13.8,67.56,6.0,2.5,745.0,0.0,none,2020-04-07,0
2020-04-07 12:00:00,23627,15.6,15.6,59.96,5.8,2.5,853.0,0.0,none,2020-04-07,0
2020-04-07 13:00:00,24944,16.1,16.1,58.08,4.9,85.0,1015.0,0.0,none,2020-04-07,0
2020-04-07 14:00:00,26728,17.8,17.8,48.63,1.1,2.5,1026.0,0.0,none,2020-04-07,0
2020-04-07 15:00:00,27350,17.9,17.9,50.14,5.6,2.5,1036.0,0.0,none,2020-04-07,0
2020-04-07 16:00:00,27049,18.3,18.3,42.34,6.1,2.5,905.0,0.0,none,2020-04-07,0
2020-04-07 17:00:00,25929,18.3,18.3,45.35,12.4,47.5,708.0,0.0,none,2020-04-07,0
2020-04-07 18:00:00,24963,18.8,18.8,45.79,9.0,2.5,488.0,0.0,none,2020-04-07,0
2020-04-07 19:00:00,24802,17.9,17.9,47.74,10.1,2.5,243.0,0.0,none,2020-04-07,0
2020-04-07 20:00:00,24775,14.5,14.5,61.7,0.7,0.0,28.0,0.0,none,2020-04-07,0
2020-04-07 21:00:00,24830,12.7,12.7,71.85,0.9,0.0,0.0,0.0,none,2020-04-07,0
2020-04-07 22:00:00,24800,11.1,11.1,80.06,0.7,0.0,0.0,0.0,none,2020-04-07,0
2020-04-07 23:00:00,25511,10.0,9.1,82.9,7.3,0.0,0.0,0.0,none,2020-04-07,0
2020-04-08 00:00:00,26413,10.6,10.6,83.21,12.8,0.0,0.0,0.0,none,2020-04-08,0
2020-04-08 01:00:00,27441,9.9,8.9,83.23,8.3,2.5,0.0,0.0,none,2020-04-08,0
2020-04-08 02:00:00,28885,9.9,9.7,83.23,4.9,2.5,0.0,0.0,none,2020-04-08,0
2020-04-08 03:00:00,30136,8.5,7.6,88.78,6.8,5.0,0.0,0.0,none,2020-04-08,0
2020-04-08 04:00:00,30213,8.4,7.7,89.14,6.1,8.7,1.0,0.0,none,2020-04-08,0
2020-04-08 05:00:00,29182,8.4,7.2,89.14,8.1,8.7,0.0,0.0,none,2020-04-08,0
2020-04-08 06:00:00,27358,8.3,7.6,86.39,6.0,8.7,3.0,0.0,none,2020-04-08,0
2020-04-08 07:00:00,25540,7.9,7.9,89.37,1.1,8.7,2.0,0.0,none,2020-04-08,0
2020-04-08 08:00:00,24303,9.4,8.3,86.86,7.7,8.7,37.0,0.0,none,2020-04-08,0
2020-04-08 09:00:00,23516,11.7,11.7,82.65,0.9,8.7,167.0,0.0,none,2020-04-08,0
2020-04-08 10:00:00,22987,13.2,13.2,77.28,1.1,8.7,333.0,0.0,none,2020-04-08,0
2020-04-08 11:00:00,22744,14.3,14.3,75.53,0.7,8.7,517.0,0.0,none,2020-04-08,0
2020-04-08 12:00:00,23243,16.1,16.1,67.38,9.4,8.7,773.0,0.0,none,2020-04-08,0
2020-04-08 13:00:00,24544,16.1,16.1,64.52,7.6,33.1,471.0,0.0,none,2020-04-08,0
2020-04-08 14:00:00,26264,16.6,16.6,65.47,5.8,9.9,431.0,0.0,none,2020-04-08,0
2020-04-08 15:00:00,27284,16.7,16.7,67.37,7.9,33.1,268.0,0.0,none,2020-04-08,0
2020-04-08 16:00:00,27451,16.7,16.7,67.65,9.4,8.7,261.0,0.0,none,2020-04-08,0
2020-04-08 17:00:00,27033,16.7,16.7,67.68,0.9,8.7,199.0,0.0,none,2020-04-08,0
2020-04-08 18:00:00,26212,16.7,16.7,67.68,6.1,8.7,160.0,0.0,none,2020-04-08,0
2020-04-08 19:00:00,25886,15.6,15.6,72.68,9.7,8.7,92.0,0.0,none,2020-04-08,0
2020-04-08 20:00:00,25712,13.8,13.8,77.52,11.5,8.7,12.0,0.0,none,2020-04-08,0
2020-04-08 21:00:00,24949,12.3,12.3,82.34,15.3,8.7,0.0,0.0,none,2020-04-08,0
2020-04-08 22:00:00,24732,11.7,11.7,82.88,13.7,5.0,0.0,0.0,none,2020-04-08,0
2020-04-08 23:00:00,24529,11.1,11.1,83.17,17.0,29.3,0.0,0.0,none,2020-04-08,0
2020-04-09 00:00:00,25056,11.1,11.1,83.44,20.7,50.0,0.0,0.0,none,2020-04-09,0
2020-04-09 01:00:00,26523,11.6,11.6,80.43,8.5,82.5,0.0,0.0,none,2020-04-09,0
2020-04-09 02:00:00,28139,11.1,11.1,83.16,8.5,80.0,0.0,0.0,none,2020-04-09,0
2020-04-09 03:00:00,29863,11.6,11.6,80.43,10.1,85.0,0.0,0.0,none,2020-04-09,0
2020-04-09 04:00:00,30158,11.6,11.6,82.92,11.3,98.8,1.0,0.0,none,2020-04-09,0
2020-04-09 05:00:00,28944,11.6,11.6,83.2,7.9,95.0,1.0,0.0,none,2020-04-09,0
2020-04-09 06:00:00,27358,11.1,11.1,92.18,11.0,88.6,1.0,0.0,none,2020-04-09,0
2020-04-09 07:00:00,25481,10.7,10.7,91.73,12.1,93.6,20.0,0.27,rain,2020-04-09,0
2020-04-09 08:00:00,24088,10.7,10.7,91.73,10.6,86.1,19.0,0.0,none,2020-04-09,0
2020-04-09 09:00:00,23405,11.1,11.1,89.45,11.9,92.4,57.0,0.0,none,2020-04-09,0
2020-04-09 10:00:00,22963,11.7,11.7,85.77,11.3,93.6,202.0,0.0,none,2020-04-09,0
2020-04-09 11:00:00,22806,13.4,13.4,73.96,17.3,54.8,371.0,0.0,none,2020-04-09,0
2020-04-09 12:00:00,23195,14.9,14.9,66.99,11.5,68.2,559.0,0.0,none,2020-04-09,0
2020-04-09 13:00:00,24453,15.5,15.5,66.47,9.4,72.0,299.0,0.0,none,2020-04-09,0
2020-04-09 14:00:00,26093,15.7,15.7,63.96,11.5,65.7,537.0,0.0,none,2020-04-09,0
2020-04-09 15:00:00,26740,16.7,16.7,59.99,11.5,52.3,563.0,0.0,none,2020-04-09,0
2020-04-09 16:00:00,27367,17.2,17.2,56.53,11.0,85.0,596.0,0.0,none,2020-04-09,0
2020-04-09 17:00:00,27762,17.2,17.2,57.89,7.3,95.0,412.0,0.0,none,2020-04-09,0
2020-04-09 18:00:00,27953,16.8,16.8,57.76,6.0,92.4,196.0,0.0,none,2020-04-09,0
2020-04-09 19:00:00,27841,17.1,17.1,58.1,11.0,68.3,96.0,0.0,none,2020-04-09,0
2020-04-09 20:00:00,27566,16.0,16.0,60.74,10.8,98.8,29.0,0.0,none,2020-04-09,0
2020-04-09 21:00:00,27445,14.4,14.4,67.41,5.8,29.3,0.0,0.0,none,2020-04-09,0
2020-04-09 22:00:00,26838,13.8,13.8,72.05,5.6,2.5,0.0,0.0,none,2020-04-09,0
2020-04-09 23:00:00,27031,12.8,12.8,76.4,6.0,47.5,0.0,0.0,none,2020-04-09,0
2020-04-10 00:00:00,26969,12.1,12.1,82.7,0.5,92.6,0.0,0.0,none,2020-04-10,0
2020-04-10 01:00:00,27913,13.1,13.1,77.32,4.9,92.6,0.0,0.0,none,2020-04-10,0
2020-04-10 02:00:00,28846,12.6,12.6,83.04,0.0,72.0,0.0,0.0,none,2020-04-10,0
2020-04-10 03:00:00,29871,11.5,11.5,83.58,5.4,54.9,0.0,0.0,none,2020-04-10,0
2020-04-10 04:00:00,29803,10.7,10.7,85.97,0.0,54.9,0.0,0.0,none,2020-04-10,0
2020-04-10 05:00:00,28962,9.1,9.1,90.58,0.9,5.0,0.0,0.0,none,2020-04-10,0
2020-04-10 06:00:00,27243,8.8,8.8,90.08,0.0,2.5,4.0,0.0,none,2020-04-10,0
2020-04-10 07:00:00,25438,7.8,7.8,93.22,0.0,2.5,3.0,0.0,none,2020-04-10,0
2020-04-10 08:00:00,24322,10.9,10.9,92.96,0.5,2.5,114.0,0.0,none,2020-04-10,0
2020-04-10 09:00:00,23434,13.8,13.8,78.02,4.9,0.0,316.0,0.0,none,2020-04-10,0
2020-04-10 10:00:00,22811,16.1,16.1,64.83,6.0,0.0,556.0,0.0,none,2020-04-10,0
2020-04-10 11:00:00,22575,17.2,17.2,62.98,12.2,29.3,740.0,0.0,none,2020-04-10,0
2020-04-10 12:00:00,22852,17.9,17.9,57.4,14.4,85.0,758.0,0.0,none,2020-04-10,0
2020-04-10 13:00:00,23927,18.4,18.4,57.82,15.8,92.6,676.0,0.0,none,2020-04-10,0
2020-04-10 14:00:00,25396,20.1,20.1,50.33,5.6,47.5,1094.0,0.0,none,2020-04-10,0
2020-04-10 15:00:00,25969,20.7,20.7,48.59,0.0,26.8,1016.0,0.0,none,2020-04-10,0
2020-04-10 16:00:00,25916,21.2,21.2,50.93,7.3,82.5,880.0,0.0,none,2020-04-10,0
2020-04-10 17:00:00,25728,21.3,21.3,54.48,17.1,26.8,674.0,0.0,none,2020-04-10,0
2020-04-10 18:00:00,25367,20.7,20.7,56.56,21.1,2.5,502.0,0.0,none,2020-04-10,0
2020-04-10 19:00:00,25389,18.4,18.4,60.87,18.6,2.5,244.0,0.0,none,2020-04-10,0
2020-04-10 20:00:00,24938,16.7,16.7,67.42,17.1,2.5,36.0,0.0,none,2020-04-10,0
2020-04-10 21:00:00,24651,14.4,14.4,71.93,18.8,2.5,0.0,0.0,none,2020-04-10,0
2020-04-10 22:00:00,24211,12.8,12.8,76.91,16.7,2.5,0.0,0.0,none,2020-04-10,0
2020-04-10 23:00:00,24194,12.8,12.8,76.96,14.8,0.0,0.0,0.0,none,2020-04-10,0
2020-04-11 00:00:00,24823,11.7,11.7,80.12,13.3,0.0,0.0,0.0,none,2020-04-11,0
2020-04-11 01:00:00,25839,11.1,11.1,83.17,8.3,0.0,0.0,0.0,none,2020-04-11,0
2020-04-11 02:00:00,27172,11.1,11.1,83.16,9.9,0.0,0.0,0.0,none,2020-04-11,0
2020-04-11 03:00:00,28691,10.7,10.7,85.69,8.3,0.0,0.0,0.0,none,2020-04-11,0
2020-04-11 04:00:00,29132,10.0,8.7,89.57,9.7,45.0,0.0,0.0,none,2020-04-11,0
2020-04-11 05:00:00,28178,10.0,9.4,86.87,6.3,82.5,0.0,0.0,none,2020-04-11,0
2020-04-11 06:00:00,26678,9.9,8.6,87.21,9.7,26.8,4.0,0.0,none,2020-04-11,0
2020-04-11 07:00:00,25232,9.4,8.2,90.66,8.4,0.0,4.0,0.0,none,2020-04-11,0
2020-04-11 08:00:00,24116,10.7,10.7,88.63,5.8,26.8,68.0,0.0,none,2020-04-11,0
2020-04-11 09:00:00,23061,11.7,11.7,85.15,7.6,89.9,198.0,0.0,none,2020-04-11,0
2020-04-11 10:00:00,22337,13.3,13.3,83.32,11.3,95.0,389.0,0.0,none,2020-04-11,0
2020-04-11 11:00:00,21995,15.0,15.0,77.84,12.8,95.0,520.0,0.0,none,2020-04-11,0
2020-04-11 12:00:00,22036,16.2,16.2,72.49,12.8,95.0,576.0,0.0,none,2020-04-11,0
2020-04-11 13:00:00,22409,17.3,17.3,70.11,14.9,85.0,914.0,0.0,none,2020-04-11,0
2020-04-11 14:00:00,22886,18.4,18.4,67.28,18.4,82.5,980.0,0.0,none,2020-04-11,0
2020-04-11 15:00:00,22670,18.9,18.9,65.41,20.9,2.5,965.0,0.0,none,2020-04-11,0
2020-04-11 16:00:00,22344,19.3,19.3,63.6,15.7,0.0,871.0,0.0,none,2020-04-11,0
2020-04-11 17:00:00,21809,18.9,18.9,63.5,17.1,0.0,699.0,0.0,none,2020-04-11,0
2020-04-11 18:00:00,21314,17.3,17.3,69.61,20.7,0.0,484.0,0.0,none,2020-04-11,0
2020-04-11 19:00:00,20840,15.7,15.7,74.36,16.0,0.0,244.0,0.0,none,2020-04-11,0
2020-04-11 20:00:00,20458,13.8,13.8,81.03,14.2,0.0,37.0,0.0,none,2020-04-11,0
2020-04-11 21:00:00,20224,12.3,12.3,85.93,17.5,0.0,0.0,0.0,none,2020-04-11,0
2020-04-11 22:00:00,19871,11.7,11.7,85.43,12.3,0.0,0.0,0.0,none,2020-04-11,0
2020-04-11 23:00:00,20355,11.2,11.2,88.33,17.5,0.0,0.0,0.0,none,2020-04-11,0
2020-04-12 00:00:00,21396,11.1,11.1,86.03,14.9,0.0,0.0,0.0,none,2020-04-12,0
2020-04-12 01:00:00,23131,11.1,11.1,86.03,8.3,82.5,0.0,0.0,none,2020-04-12,0
2020-04-12 02:00:00,25164,11.1,11.1,86.03,13.0,95.0,0.0,0.0,none,2020-04-12,0
2020-04-12 03:00:00,27217,11.1,11.1,86.03,14.9,95.0,0.0,0.0,none,2020-04-12,0
2020-04-12 04:00:00,27731,11.1,11.1,86.31,10.3,98.8,1.0,0.0,none,2020-04-12,0
2020-04-12 05:00:00,26725,11.1,11.1,86.31,16.2,98.8,0.0,0.0,none,2020-04-12,0
2020-04-12 06:00:00,25265,10.7,10.7,88.93,0.9,100.0,3.0,0.0,none,2020-04-12,0
2020-04-12 07:00:00,23720,10.7,10.7,88.64,5.8,98.8,2.0,0.0,none,2020-04-12,0
2020-04-12 08:00:00,22568,11.7,11.7,86.11,0.9,98.8,36.0,0.0,none,2020-04-12,0
2020-04-12 09:00:00,21804,12.7,12.7,86.7,6.8,100.0,113.0,0.0,none,2020-04-12,0
2020-04-12 10:00:00,21333,13.2,13.2,84.19,7.3,92.6,203.0,0.0,none,2020-04-12,0
2020-04-12 11:00:00,20982,14.3,14.3,78.95,0.0,72.0,208.0,0.0,none,2020-04-12,0
2020-04-12 12:00:00,20856,15.1,15.1,77.8,7.3,92.6,236.0,0.0,none,2020-04-12,0
2020-04-12 13:00:00,21050,17.9,17.9,69.86,5.4,31.6,875.0,0.0,none,2020-04-12,0
2020-04-12 14:00:00,21310,20.0,20.0,61.14,0.5,2.5,1033.0,0.0,none,2020-04-12,0
2020-04-12 15:00:00,21229,22.2,22.2,55.55,0.7,2.5,994.0,0.0,none,2020-04-12,0
2020-04-12 16:00:00,21394,22.8,22.8,51.64,13.0,5.0,899.0,0.0,none,2020-04-12,0
2020-04-12 17:00:00,21787,21.3,21.3,58.48,11.3,5.0,470.0,0.0,none,2020-04-12,0
2020-04-12 18:00:00,21745,20.8,20.8,62.35,16.4,2.5,150.0,0.0,none,2020-04-12,0
2020-04-12 19:00:00,21797,19.5,19.5,65.95,15.1,5.0,151.0,0.0,none,2020-04-12,0
2020-04-12 20:00:00,21463,17.9,17.9,72.34,12.8,2.5,43.0,0.0,none,2020-04-12,0
2020-04-12 21:00:00,21195,15.1,15.1,80.76,14.8,2.5,0.0,0.0,none,2020-04-12,0
2020-04-12 22:00:00,21065,13.8,13.8,84.1,15.1,0.0,0.0,0.0,none,2020-04-12,0
2020-04-12 23:00:00,21490,13.3,13.3,83.98,13.1,0.0,0.0,0.0,none,2020-04-12,0
2020-04-13 00:00:00,22648,11.8,11.8,85.49,16.4,0.0,0.0,0.0,none,2020-04-13,0
2020-04-13 01:00:00,23982,11.1,11.1,86.03,10.1,0.0,0.0,0.0,none,2020-04-13,0
2020-04-13 02:00:00,25387,10.1,10.1,89.15,8.5,0.0,0.0,0.0,none,2020-04-13,0
2020-04-13 03:00:00,27058,10.1,10.1,86.76,10.1,0.0,0.0,0.0,none,2020-04-13,0
2020-04-13 04:00:00,27558,10.0,8.6,86.87,10.1,0.0,1.0,0.0,none,2020-04-13,0
2020-04-13 05:00:00,26686,9.9,8.6,86.92,9.9,2.5,0.0,0.0,none,2020-04-13,0
2020-04-13 06:00:00,25176,9.3,8.0,90.29,9.2,2.5,9.0,0.0,none,2020-04-13,0
2020-04-13 07:00:00,23603,9.3,8.2,86.8,7.6,8.7,7.0,0.0,none,2020-04-13,0
2020-04-13 08:00:00,22486,9.4,8.0,90.66,9.2,53.8,119.0,0.0,none,2020-04-13,0
2020-04-13 09:00:00,21730,11.8,11.8,79.86,5.6,53.8,314.0,0.0,none,2020-04-13,0
2020-04-13 10:00:00,21112,13.4,13.4,76.55,5.6,2.5,520.0,0.0,none,2020-04-13,0
2020-04-13 11:00:00,20954,16.7,16.7,67.42,0.0,0.0,748.0,0.0,none,2020-04-13,0
2020-04-13 12:00:00,21362,19.3,19.3,54.99,12.8,0.0,952.0,0.0,none,2020-04-13,0
2020-04-13 13:00:00,22593,20.7,20.7,47.69,5.4,0.0,1059.0,0.0,none,2020-04-13,0
2020-04-13 14:00:00,24094,22.3,22.3,33.35,16.2,0.0,1096.0,0.0,none,2020-04-13,0
2020-04-13 15:00:00,24799,24.3,24.3,23.55,11.7,0.0,1053.0,0.0,none,2020-04-13,0
2020-04-13 16:00:00,24816,25.1,25.1,20.0,19.9,0.0,930.0,0.0,none,2020-04-13,0
2020-04-13 17:00:00,24310,24.4,24.4,19.27,20.1,0.0,749.0,0.0,none,2020-04-13,0
2020-04-13 18:00:00,23841,24.3,24.3,19.57,19.9,0.0,519.0,0.0,none,2020-04-13,0
2020-04-13 19:00:00,23761,23.2,23.2,21.73,16.2,0.0,268.0,0.0,none,2020-04-13,0
2020-04-13 20:00:00,23871,19.9,19.9,27.67,10.1,0.0,48.0,0.0,none,2020-04-13,0
2020-04-13 21:00:00,23916,16.8,16.8,36.28,10.1,0.0,0.0,0.0,none,2020-04-13,0
2020-04-13 22:00:00,23802,15.9,15.9,38.41,11.5,0.0,0.0,0.0,none,2020-04-13,0
2020-04-13 23:00:00,23879,15.4,15.4,38.08,11.2,0.0,0.0,0.0,none,2020-04-13,0
2020-04-14 00:00:00,24260,13.6,13.6,42.93,9.7,0.0,0.0,0.0,none,2020-04-14,0
2020-04-14 01:00:00,25379,13.4,13.4,40.41,16.6,0.0,0.0,0.0,none,2020-04-14,0
2020-04-14 02:00:00,27067,12.5,12.5,44.55,10.1,0.0,0.0,0.0,none,2020-04-14,0
2020-04-14 03:00:00,28680,10.6,10.6,50.24,9.5,0.0,0.0,0.0,none,2020-04-14,0
2020-04-14 04:00:00,29179,10.6,10.6,48.13,11.7,0.0,0.0,0.0,none,2020-04-14,0
2020-04-14 05:00:00,28058,11.9,11.9,39.28,18.4,0.0,0.0,0.0,none,2020-04-14,0
2020-04-14 06:00:00,26287,11.9,11.9,36.03,20.3,0.0,7.0,0.0,none,2020-04-14,0
2020-04-14 07:00:00,24537,10.5,10.5,42.96,14.8,0.0,5.0,0.0,none,2020-04-14,0
2020-04-14 08:00:00,23393,12.6,12.6,37.38,17.0,0.0,137.0,0.0,none,2020-04-14,0
2020-04-14 09:00:00,22592,15.5,15.5,34.98,17.0,0.0,377.0,0.0,none,2020-04-14,0
2020-04-14 10:00:00,21938,18.3,18.3,30.76,21.1,2.5,621.0,0.0,none,2020-04-14,0
2020-04-14 11:00:00,21984,21.2,21.2,29.21,18.6,0.0,776.0,0.0,none,2020-04-14,0
2020-04-14 12:00:00,22477,23.4,23.4,21.01,18.8,2.5,992.0,0.0,none,2020-04-14,0
2020-04-14 13:00:00,23696,24.4,24.4,18.2,18.4,2.5,1078.0,0.0,none,2020-04-14,0
2020-04-14 14:00:00,25144,25.6,25.6,15.76,16.7,2.5,1105.0,0.0,none,2020-04-14,0
2020-04-14 15:00:00,25245,25.7,25.7,13.55,13.3,2.5,1056.0,0.0,none,2020-04-14,0
2020-04-14 16:00:00,24568,26.2,26.2,13.65,16.0,5.0,933.0,0.0,none,2020-04-14,0
2020-04-14 17:00:00,23474,26.8,25.8,15.38,8.1,2.5,747.0,0.0,none,2020-04-14,0
2020-04-14 18:00:00,22545,26.2,26.2,14.83,9.4,2.5,521.0,0.0,none,2020-04-14,0
2020-04-14 19:00:00,21953,24.4,24.4,16.79,5.6,0.0,275.0,0.0,none,2020-04-14,0
2020-04-14 20:00:00,21844,18.8,18.8,32.96,0.0,0.0,51.0,0.0,none,2020-04-14,0
2020-04-14 21:00:00,21739,16.4,16.4,40.62,0.0,0.0,0.0,0.0,none,2020-04-14,0
2020-04-14 22:00:00,21946,15.8,15.8,45.94,6.8,0.0,0.0,0.0,none,2020-04-14,0
2020-04-14 23:00:00,22589,13.8,13.8,51.7,6.0,0.0,0.0,0.0,none,2020-04-14,0
2020-04-15 00:00:00,23707,12.0,12.0,57.76,0.0,0.0,0.0,0.0,none,2020-04-15,0
2020-04-15 01:00:00,25709,11.3,11.3,61.29,0.9,0.0,0.0,0.0,none,2020-04-15,0
2020-04-15 02:00:00,27801,10.6,10.6,65.35,5.6,0.0,0.0,0.0,none,2020-04-15,0
2020-04-15 03:00:00,29398,9.5,8.6,70.12,7.3,0.0,0.0,0.0,none,2020-04-15,0
2020-04-15 04:00:00,29807,9.5,9.0,70.12,5.8,0.0,0.0,0.0,none,2020-04-15,0
2020-04-15 05:00:00,28584,9.9,9.1,68.27,7.3,0.0,0.0,0.0,none,2020-04-15,0
2020-04-15 06:00:00,26766,7.9,6.3,78.54,9.0,0.0,6.0,0.0,none,2020-04-15,0
2020-04-15 07:00:00,24824,8.8,8.8,71.1,0.0,0.0,5.0,0.0,none,2020-04-15,0
2020-04-15 08:00:00,23613,12.7,12.7,62.03,5.4,0.0,131.0,0.0,none,2020-04-15,0
2020-04-15 09:00:00,22729,15.0,15.0,57.47,6.8,0.0,361.0,0.0,none,2020-04-15,0
2020-04-15 10:00:00,22134,17.8,17.8,48.07,9.0,0.0,597.0,0.0,none,2020-04-15,0
2020-04-15 11:00:00,21947,19.9,19.9,42.07,10.6,2.5,747.0,0.0,none,2020-04-15,0
2020-04-15 12:00:00,22340,21.7,21.7,38.4,7.6,5.0,947.0,0.0,none,2020-04-15,0
2020-04-15 13:00:00,23391,23.8,23.8,32.3,5.4,8.7,1067.0,0.0,none,2020-04-15,0
2020-04-15 14:00:00,24667,24.9,24.9,28.22,0.7,8.7,1089.0,0.0,none,2020-04-15,0
2020-04-15 15:00:00,24729,26.0,26.0,30.21,10.1,8.7,1019.0,0.0,none,2020-04-15,0
2020-04-15 16:00:00,24174,26.1,26.1,28.18,4.9,8.7,887.0,0.0,none,2020-04-15,0
2020-04-15 17:00:00,23546,26.5,26.5,27.46,0.7,8.7,500.0,0.0,none,2020-04-15,0
2020-04-15 18:00:00,22969,26.0,26.0,31.42,8.1,8.7,331.0,0.0,none,2020-04-15,0
2020-04-15 19:00:00,22746,24.3,24.3,32.82,1.1,8.7,118.0,0.0,none,2020-04-15,0
2020-04-15 20:00:00,22834,21.8,21.8,35.46,16.4,8.7,31.0,0.0,none,2020-04-15,0
2020-04-15 21:00:00,22944,19.4,19.4,46.95,7.9,5.0,0.0,0.0,none,2020-04-15,0
2020-04-15 22:00:00,23226,17.2,17.2,59.48,8.1,5.0,0.0,0.0,none,2020-04-15,0
2020-04-15 23:00:00,23858,15.6,15.6,66.41,6.5,5.0,0.0,0.0,none,2020-04-15,0
2020-04-16 00:00:00,24879,14.4,14.4,69.76,1.5,2.5,0.0,0.0,none,2020-04-16,0
2020-04-16 01:00:00,26749,13.8,13.8,72.06,6.5,2.5,0.0,0.0,none,2020-04-16,0
2020-04-16 02:00:00,28331,13.4,13.4,73.96,8.6,0.0,0.0,0.0,none,2020-04-16,0
2020-04-16 03:00:00,29622,12.8,12.8,76.96,9.9,0.0,0.0,0.0,none,2020-04-16,0
2020-04-16 04:00:00,29844,12.2,12.2,82.66,6.0,2.5,1.0,0.0,none,2020-04-16,0
2020-04-16 05:00:00,28577,11.7,11.7,85.43,7.9,2.5,0.0,0.0,none,2020-04-16,0
2020-04-16 06:00:00,26614,11.7,11.7,85.77,9.2,5.0,9.0,0.0,none,2020-04-16,0
2020-04-16 07:00:00,24807,11.0,11.0,88.84,7.6,5.0,8.0,0.0,none,2020-04-16,0
2020-04-16 08:00:00,23443,13.2,13.2,80.33,0.7,5.0,141.0,0.0,none,2020-04-16,0
2020-04-16 09:00:00,22437,15.6,15.6,74.92,4.9,2.5,369.0,0.0,none,2020-04-16,0
2020-04-16 10:00:00,21795,18.3,18.3,62.66,4.9,0.0,589.0,0.0,none,2020-04-16,0
2020-04-16 11:00:00,21563,20.6,20.6,50.64,5.6,0.0,755.0,0.0,none,2020-04-16,0
2020-04-16 12:00:00,21929,22.2,22.2,49.28,4.9,2.5,949.0,0.0,none,2020-04-16,0
2020-04-16 13:00:00,23064,23.8,23.8,38.85,9.2,2.5,1044.0,0.0,none,2020-04-16,0
2020-04-16 14:00:00,24236,25.0,25.0,38.62,0.0,2.5,1068.0,0.0,none,2020-04-16,0
2020-04-16 15:00:00,24470,26.2,26.2,33.05,7.3,2.5,1019.0,0.0,none,2020-04-16,0
2020-04-16 16:00:00,24132,26.2,26.2,28.98,7.3,2.5,903.0,0.0,none,2020-04-16,0
2020-04-16 17:00:00,23650,27.2,26.5,29.51,0.5,8.7,712.0,0.0,none,2020-04-16,0
2020-04-16 18:00:00,23233,23.2,23.2,50.57,22.5,5.0,505.0,0.0,none,2020-04-16,0
2020-04-16 19:00:00,22938,19.6,19.6,58.24,27.4,2.5,266.0,0.0,none,2020-04-16,0
2020-04-16 20:00:00,22788,16.4,16.4,68.93,18.8,2.5,42.0,0.0,none,2020-04-16,0
2020-04-16 21:00:00,22946,14.5,14.5,77.81,20.7,2.5,0.0,0.0,none,2020-04-16,0
2020-04-16 22:00:00,23319,13.4,13.4,79.94,15.1,0.0,0.0,0.0,none,2020-04-16,0
2020-04-16 23:00:00,24022,12.9,12.9,82.21,10.3,0.0,0.0,0.0,none,2020-04-16,0
2020-04-17 00:00:00,24817,12.3,12.3,82.67,14.8,0.0,0.0,0.0,none,2020-04-17,0
2020-04-17 01:00:00,26456,11.8,11.8,85.15,8.1,0.0,0.0,0.0,none,2020-04-17,0
2020-04-17 02:00:00,28221,11.8,11.8,85.15,13.3,2.5,0.0,0.0,none,2020-04-17,0
